DepMap_ID,ARHGAP29 (9411) Exp,BCAR3 (8412) Exp,CCND1 (595) Exp,CDK6 (1021) Exp,CFLAR (8837) Exp,EGFR (1956) Exp,FERMT2 (10979) Exp,FOSL1 (8061) Exp,GRHL2 (79977) Exp,HNF1B (6928) Exp,ITGAV (3685) Exp,ITGB5 (3693) Exp,KLF5 (688) Exp,MDM2 (4193) Exp,MYC (4609) Exp,SNAI2 (6591) Exp,TIPARP (25976) Exp,WWTR1 (25937) Exp,YAP1 (10413) Exp,ZEB1 (6935) Exp,ZEB2 (9839) Exp,ZFP36L1 (677) Exp,EIF2AK3 (9451) Dep,MYC (4609) Dep,NQO1 (1728) Dep,SF3B1 (23451) Dep,SQSTM1 (8878) Dep
ACH-000671,4.066950243924627,3.063502942306158,7.647818155927147,5.287250643254617,4.469885976274464,2.039138393906958,5.223036337901875,0.6599245584023783,1.01435529297707,1.560714954474479,4.152183419055046,6.957566415925639,2.411426245726465,3.250961573533219,6.05006629830629,0.1763227726404629,3.2387868595871163,2.3132458517875616,6.4809113460477485,0.0840642647884745,0.0976107966264223,5.705425039042727,0.0124445570182906,1.0,0.0183032016608487,0.9147000878446108,0.1059679959665204
ACH-000673,5.471187460386985,5.965091624790789,8.302730303002232,4.904965718684027,4.717539343391165,4.256255873202732,6.4329594072761065,9.07780377181688,0.01435529297707,0.0285691521967709,4.132576842670009,7.159669547136702,3.769771739249448,4.396433531250992,6.134631671447647,6.704180322925828,4.932628157022127,4.958842675243241,5.668459556915382,5.461070114033051,4.5867647433551415,8.124793378762366,0.1123801288130296,0.9754151614729016,0.0860941767613484,0.9973359695580358,0.0350413870622936
ACH-000676,3.350497247084133,3.84197311892718,8.07804403634318,3.720278465233327,4.294253136444514,0.1110313123887439,4.729008870337863,6.916357211096791,0.01435529297707,0.070389327891398,4.678635347822744,7.45038647903429,1.516015147003665,3.3950627995175777,6.741871423643684,4.513490745588118,3.747387399652718,6.68158981722124,5.024585638278273,1.7355221772965377,5.677508242264722,4.084914659767938,0.024466873854742,0.9923800779025754,0.0414347791341789,0.9809603792905623,0.041881517701685
ACH-000677,7.021146554311502,6.3750394313469245,6.262658655072225,4.93451650158608,5.997969782267101,5.419875930422195,4.23112515787905,6.893604904858294,0.2387868595871164,3.237257770900372,4.20633064787105,7.79603960882977,2.144046369616707,5.879705766282288,6.659211024068188,3.176322772640463,4.084064264788474,4.333423733725192,6.377297306427848,3.4449320489421824,0.1505596765753814,7.501916779674373,0.0369673532877414,0.9801727192501531,0.0433729016803777,0.9999892577426864,0.0442268757708248
ACH-000680,1.8875252707415875,2.6205864104518777,5.216842842837263,3.9001422603598166,4.825785627464791,3.896271848807375,0.2868811477881615,2.9726926540042644,4.33699741660501,3.2203299548795554,4.486714373030702,5.433627167084783,6.760354030276473,3.343407822297814,7.494015517480295,0.0565835283663675,4.213347281733441,1.0908534304511135,5.685099172006606,0.1505596765753814,0.0426443374084937,4.825276830054866,0.0041044811584443,0.9266581797842848,0.0132204224595177,1.0,0.1528961104919012
ACH-000681,3.669026765509631,4.865423978313134,6.631104282365877,3.476381687567235,6.281327329659484,5.3458930856874085,5.71259578044703,4.871350840634026,0.0285691521967709,3.8923910259134034,6.974529312483882,7.551208373946096,4.587364990936461,5.323009710612814,6.302319050948834,0.6599245584023783,4.053980168187652,5.678916986679839,4.693765712217783,3.089159131911238,2.060047383669939,5.826548487290915,0.0859094901210496,0.9999791767480324,0.1152231077499389,1.0,0.0661515026367674
ACH-000682,4.319039815562536,4.155425431747197,6.992881703256784,4.297191416565856,5.632559052117953,6.620439787651722,3.51096191927738,4.614709844115208,4.913607511823099,0.1110313123887439,5.33199177823206,5.47864829453918,6.175125349657719,3.9307373375628862,7.174026838169364,5.369466483650723,5.048759311919856,4.880685525261125,5.819157223674968,0.4541758931858021,0.4222330006830478,6.865547703285628,0.0343332476232785,0.9998775124101718,0.0677541449345713,0.9999849456940694,0.0309347921268318
ACH-000683,4.221877081077034,2.38404980679516,6.006298023900369,3.4646682670034443,3.836934011321092,4.910252962799278,3.0874628412503395,3.403267722339301,4.880195728943098,0.0426443374084937,5.32876467228402,5.540709262671431,7.3149683646875,4.0259146987507926,7.876394158783242,4.191404728852764,4.870857864363762,4.390942772802543,4.680886920719692,0.6507645591169022,0.1505596765753814,5.895787316463311,0.0206050733897145,0.9278575446743732,0.030069253331115,0.99999994053591,0.0500917793397265
ACH-000684,3.237257770900372,3.975446765640962,4.681449265314958,3.6005076453457856,6.083851587697961,4.2645364309990255,4.361066488794321,6.310703657225108,0.01435529297707,3.5310694927259543,5.485426827170242,6.709428501368347,0.6959938131099002,5.921245888585589,3.6644828403646814,5.954428984371879,3.452858964713811,5.787118982813345,4.37851162325373,2.596935142387232,4.292781749227846,5.365272599764531,0.0492290186654003,0.8959640107726866,0.0217225785264053,0.9497428875311308,0.0199065246720496
ACH-000685,0.2265085298086797,5.360715425392931,7.225255646498597,3.9717734471933728,4.22650852980868,5.112700132749362,3.130930869826449,2.811471030529836,0.0565835283663675,0.0840642647884745,4.757556688939453,4.929317594911761,6.642557179595621,3.816599706534912,5.765269520690589,3.344828496997441,3.9873208659292536,5.065227622775619,7.151777654732053,1.0908534304511135,0.0426443374084937,6.113950482422504,0.0397316307918774,1.0,0.1127943624801905,1.0,0.0398436742278996
ACH-000688,5.142413437873741,6.312882955284356,7.9158196386738195,3.2539892662307865,5.126807703142035,4.906890595608519,5.506525779043123,8.69522829149575,0.0565835283663675,0.0285691521967709,5.125155131322289,8.7662969986794,4.174725987706133,2.969012307516316,6.7366048753142485,4.581953750848818,5.012568673503056,5.759422185696328,6.172327491657617,4.012568673503056,3.5921580021253603,7.777419715515831,0.0225618956401524,0.9266746027221588,0.0045557672005004,0.9999890360026384,0.1108532921862349
ACH-000693,2.4672794804599825,5.084064264788474,8.59957815761221,4.579542224936903,2.655351828612554,7.200751508835531,3.6644828403646814,7.110613805500896,4.507794640198696,0.01435529297707,3.885574364371426,6.49777201759007,6.529820946528695,3.821710215034674,6.96185480763616,5.0259146987507926,4.007195501404204,5.273515889702116,5.700994494168267,0.1243281350022017,0.2750070474998698,5.341630009329911,0.0407084680502048,0.9913029933649292,0.0126647402713505,0.9863381015996784,0.0158510062477578
ACH-000694,3.523561956057013,3.823749360308273,8.596264312101166,3.8982083525087177,4.232660756790275,5.263785613890803,3.9717734471933728,3.102658131363739,4.95093492831454,0.0976107966264223,4.926473911256073,5.127633279725874,7.219168520462161,4.0557162635125446,6.627606838129649,5.034743949324734,4.218006150284427,4.3750394313469245,4.957450336347116,0.1634987322828795,0.2141248053528473,7.161283074542011,0.1124429927945837,0.9999671379153056,0.0561816281481762,0.9999999999969056,0.0380301615824406
ACH-000695,0.1634987322828795,1.550900664647523,0.6415460290875237,0.2868811477881615,5.021479727410452,0.6690267655096305,0.3895668117627256,0.3785116232537298,2.786596361890807,0.0976107966264223,3.937344392150232,2.307428525192248,5.594847089653,4.575917361118149,1.8439838440483265,1.9297909977185967,4.431622959713292,0.4750848829487828,0.3673710656485294,1.6182386555954549,0.4956951626240688,0.3785116232537298,0.0904991884320546,0.911723655381484,0.0670565256906968,0.9991454387290568,0.201169170158866
ACH-000696,4.83035674741922,5.988457472811402,8.257906365364088,3.39231742277876,5.55581615506164,4.863938450423972,6.312156888313374,8.156032498888866,0.1243281350022017,0.0426443374084937,4.642123916153487,5.503666754576019,4.839959587489532,3.418189947945766,6.4775154361842375,2.204766750654613,3.936402377725064,3.2387868595871163,6.403438163008279,2.908812907739547,4.047014819517589,6.43195718768673,0.0439222338404763,0.9856852947651292,0.1163716772917015,0.9971502795915452,0.0682175927802583
ACH-000697,0.0976107966264223,0.3785116232537298,0.5945485495503542,4.584962500721156,7.188934952098514,0.1505596765753814,1.4276061727818994,3.9136075118230993,0.0285691521967709,0.01435529297707,2.424922088210688,1.0565835283663676,1.1953475983222193,5.580748491763774,8.702865289815186,0.0426443374084937,3.270528942380718,0.4956951626240688,0.3785116232537298,3.18269229751619,0.4854268271702416,5.090430042321621,0.0086212977774429,0.9689499942266916,0.1704314279445038,0.982949531436328,0.0083006807425577
ACH-000698,3.842978831788325,3.405992359675837,4.969012307516316,3.855989697308481,4.974529312483882,2.553360503335328,3.0669502439246266,3.845991770664573,4.423578170981798,0.0,6.726558779104974,5.090430042321621,2.1795110502715103,5.161081482277184,6.948834425578686,0.3103401206121505,3.619413010597937,1.713695814843359,2.2479275134435857,1.3161457422933562,0.2630344058337938,2.729008870337863,0.0106737850754771,0.9999384309897542,0.0908218057928579,0.9982031575135696,0.1216880111665665
ACH-000699,5.257010618206024,6.580447019598664,6.611910067354084,4.038260575175349,4.690975738343275,4.70265754339091,6.467279480459983,8.176422513042237,0.1110313123887439,0.0426443374084937,6.2660368939953175,6.519636252843213,4.582556003014061,2.9818526532897405,6.373474214465289,5.198494153639083,4.258518924711301,6.512068826251856,5.579843886211581,3.944858445807539,2.6599245584023783,6.797791200478888,0.0371687835596557,0.9957359186076956,0.0219692506250478,0.999986737652254,0.1486818446545121
ACH-000700,5.208673319629471,5.50747752951693,6.015470807639381,4.297191416565856,5.563768278452033,4.915042791371977,5.472487771462744,7.281698250098829,0.0,0.01435529297707,5.687620632084895,6.53013318439181,2.6182386555954547,4.078097423026661,4.997744026059632,3.582556003014061,5.22650852980868,6.093391153253013,5.663629258814752,4.142413437873741,2.0143552929770703,5.718361626138354,0.0490354272158339,0.9987477184318044,0.0315604965964176,0.9819133399540132,0.0315632150143198
ACH-000701,3.4789718050329426,5.777682717073553,6.131136719158451,1.655351828612554,5.001351892999959,6.252286970999786,4.593353770980297,4.0574502721839,5.261154672615572,0.0285691521967709,4.674121632632394,8.050936965225226,6.052894046747444,5.491853096329675,5.51096191927738,3.875780063068488,3.304511041809953,3.937344392150232,5.767919585801803,0.1243281350022017,0.3103401206121505,5.858478390423273,0.0330237372124973,0.9879711424761496,0.0194144284457247,0.9977957945642498,0.1484989660357766
ACH-000702,2.606442228131608,5.114367024952,0.8559896973084807,4.537917249034082,7.957682486165122,0.1110313123887439,0.7739963251111731,1.622930350920177,0.4005379295837288,0.01435529297707,2.8619553641448694,0.6780719051126377,1.372952097911829,3.2524762141352173,6.04592343960255,0.070389327891398,3.4776773275653072,3.4776773275653072,0.9560566524124028,3.343407822297814,5.210232990095849,3.3305584000308026,0.0478565669100978,0.9949463882836764,0.2120876410296652,0.9999799548019812,0.0114824737040813
ACH-000704,5.156639310692087,2.9068905956085187,6.1945598860226125,2.3950627995175777,4.675251386050259,4.66732447027863,6.684257705058931,4.581953750848818,0.0285691521967709,6.098453246309274,4.477029653013065,6.230164577884252,5.245267466519513,5.682854168572234,5.907852071845964,0.0426443374084937,0.7907720378619999,6.548128323585586,4.9954845188775066,1.9634741239748856,0.1505596765753814,5.564683016963639,0.0669285120627876,0.9992095276596324,0.0779680889039727,0.9987360328074923,0.0794356535161198
ACH-000706,3.612352498752662,4.970853654340483,9.084808387804362,3.6667565918848033,5.263410058756341,5.982537314399271,6.3466023752989855,3.656496370553495,0.2141248053528473,4.708187236020708,6.101818134227409,6.764473550992666,5.947198584262056,3.6005076453457856,5.476057595677545,1.8155754288625725,2.837943241891028,4.363171077119244,7.558497246784551,2.5160151470036647,0.1243281350022017,6.611910067354084,0.0641356196702571,0.9958081992882144,0.0867319725550105,0.9702090637873946,0.1564594492309616
ACH-000709,3.119356177039676,4.285402218862249,7.366409647659429,4.210232990095849,5.248686626873828,4.837943241891027,4.15704371014558,5.668175868970137,0.0285691521967709,6.019034669364337,5.983677694698067,8.113221243479568,1.144046369616707,5.328046556270742,6.061128135118254,4.12350066435096,4.768713657030485,6.761684193602206,4.889960199658641,2.606442228131608,3.932628157022127,6.064581109190573,0.0130072486877147,0.9985766472815434,0.010597198378789,0.9172184954163928,0.0931931645681572
ACH-000711,3.472487771462744,5.592756010441026,7.9478998862482655,2.0669502439246266,4.880195728943098,5.292413667827485,3.2957230245399685,7.50303064564116,5.020146573111776,0.0426443374084937,4.715344295358907,7.509220776331963,3.319039815562536,3.834913429701039,6.714657657374936,4.689858236319245,4.016139702655253,5.136273429850582,5.314696525656286,0.137503523749935,0.0426443374084937,7.146186791490736,0.0803541056755127,0.998803052641026,0.073794526312243,0.999796493971194,0.015894291463153
ACH-000713,4.218006150284427,6.876394158783242,7.771951586112243,2.364572432295856,3.805292455600712,5.37851162325373,3.949534933017012,4.019701914442548,2.9164766444377164,0.0,5.188638294561388,7.746514321138464,5.565292520581023,4.229587922740652,5.021923838554758,3.104336659814736,3.5897634869849773,4.471837762422287,5.883865154509794,0.8875252707415875,0.5058909297299572,5.163901213814542,0.0564998389407956,0.4900085611251228,0.0277632692420845,1.0,0.3306713396345214
ACH-000714,0.2750070474998698,1.1243281350022014,0.9107326619029126,6.707221068533154,6.822347757597036,0.0976107966264223,2.0426443374084937,0.3561438102252753,0.0285691521967709,0.0426443374084937,4.045268215138533,7.797402141631398,1.1243281350022014,5.228049047884462,8.777189549816478,0.1890338243900171,6.308521062193259,0.9781956296816516,2.776103988073164,3.726831217032493,2.572889668420581,5.481880139620285,0.102535347466935,0.9998221421644452,0.1453075588475301,0.9999896073283746,0.072513003394147
ACH-000716,3.871843648509318,4.810443103845175,7.137298580921138,5.006746832440585,6.258518924711301,4.248686626873828,5.9593064897596575,7.765269520690589,0.1763227726404629,0.0840642647884745,4.977737849242815,5.481880139620285,4.539779191698494,4.192983169973992,6.268284666520996,0.8953026213333066,4.932628157022127,6.466137656070432,6.098242680003582,3.3405622690264134,3.403267722339301,7.097505455818016,0.0579410358634939,0.9926772975266868,0.1077969797054777,0.99963643774638,0.034729962085601
ACH-000717,5.08533966935737,5.731726322715782,8.398743691938193,2.967168607532628,5.53884852074424,6.788033114121252,4.398487190018967,6.346956889378885,5.471837762422287,0.0285691521967709,5.918147673876828,5.062208077560245,5.249066033855867,4.530445354692906,6.110822574047804,3.819668183496456,4.828834649468056,4.262282806420656,6.338246117182035,0.2750070474998698,1.1634987322828796,5.734438666137168,0.041456960353675,0.9978224621560556,0.1047659060907903,0.9199625049366256,0.0365100938521947
ACH-000718,5.89384755813292,5.653346692722177,7.777353957634332,3.237257770900372,6.621465834460144,6.102868054251107,4.444269502413482,6.855242251454154,3.6392321632492775,2.090853430451113,5.252097703037443,7.992315251861196,4.318316841334983,4.018812185742817,7.035403969942067,0.7739963251111731,5.661635602335959,6.101818134227409,5.2964574073712445,0.7907720378619999,0.6599245584023783,7.542877099354142,0.0300128674394404,0.9896565881491054,0.0363699001844277,0.9539843728027873,0.0895683813045621
ACH-000719,4.372255648445787,4.863938450423972,6.186064704097565,0.903038270112912,4.802710219291343,5.248686626873828,3.507160349117523,5.8346606579017255,2.3757345385831563,6.2630344058337934,4.013462259806563,1.7355221772965377,5.978424465440858,5.046141781644721,6.00067610485072,0.0,1.0772429989324606,5.844988156682612,3.9307373375628862,0.1243281350022017,0.3561438102252753,6.338780943894699,0.0272942017095306,0.9968014747885112,0.0820760781021282,0.9998914540571554,0.1158621582778516
ACH-000720,5.19377174339668,5.669877160489095,7.211888294546004,3.292781749227846,4.733354340613827,4.854494418154875,5.521050736900963,6.967860271169155,0.0285691521967709,0.070389327891398,5.787118982813345,6.953265239014844,5.714245517666122,3.7070829917717054,5.79259510251225,3.734438666137167,3.8063240573900288,5.403949364232865,6.071462362556624,2.883620816285671,4.590961241342599,8.35504270116655,0.0480552281563183,0.9932994460278008,0.0308956273827187,0.9997643428312531,0.0361795037227173
ACH-000721,0.137503523749935,2.875780063068488,6.751945681615022,2.62760683812965,5.1440463696167065,2.671293372481576,4.985500430304885,6.574707046415546,0.0285691521967709,0.0285691521967709,4.064365540263628,3.95884267524324,5.447909748742077,3.3701642805402097,8.278588842312265,1.3334237337251915,5.405992359675837,6.906289347406072,5.454833906898869,3.9240998856407416,2.883620816285671,7.394033895367782,0.0812326677321221,0.9999622472677884,0.0480752943517631,0.9967749053550718,0.0434747228140363
ACH-000722,0.2868811477881615,3.1842802944193824,6.305970520984387,4.04176864995163,3.887525270741588,3.9354597478052895,0.1110313123887439,4.06522762277562,4.350497247084133,2.611172380044005,3.218781167784069,5.724650271732967,7.108942568660791,3.1554254317471973,7.971083657536011,0.070389327891398,4.049630767724601,0.1110313123887439,5.173127433480656,0.070389327891398,0.0840642647884745,6.393862339978925,0.0225192348277956,1.0,0.0258071163116379,0.9848211467280692,0.0398849904288018
ACH-000724,4.794415866350106,7.9306782095053,5.091276694365222,0.6599245584023783,5.075104722209486,7.043191372276796,4.34766565630097,4.051372101721025,4.782932704820837,0.0285691521967709,4.684818737553223,5.150153455246247,4.821710215034674,4.720825666089835,6.295355692891673,3.8982083525087177,4.680886920719692,5.620586410451877,7.070603998681302,0.0840642647884745,0.4329594072761063,6.583458910130768,0.0512638554654713,0.9997561370455876,0.0210822229811759,1.0,0.0129397399437621
ACH-000725,4.9963887464476215,4.110196177754199,5.588564737401351,1.726831217032493,4.55581615506164,3.389566811762726,3.6644828403646814,1.0565835283663676,5.2505826647875375,0.0426443374084937,3.985500430304885,6.821710215034674,2.513490745588118,4.072105800480419,1.989139007368233,0.1634987322828795,3.12267271882414,3.9763636357327616,4.512226886513957,0.1110313123887439,0.0840642647884745,6.161283074542011,0.0530611171312501,0.8010187597051542,0.0705580077274303,1.0,0.0355264782680553
ACH-000732,3.763411574470007,4.666756591884804,5.607034345948616,2.319039815562536,4.552745936748446,5.888012585402829,3.3909427728025427,5.742275747540269,3.145677455195635,0.0565835283663675,5.106013237622119,4.634593268445757,4.284662185483165,3.2063306478710496,4.926473911256073,3.8083850506560935,3.794935662803536,2.724650271732968,9.13260254610126,0.1890338243900171,0.3334237337251918,6.70376517879341,0.0392386273989921,0.5561780036769192,0.0336270320573966,0.9737696973458224,0.0211440946012567
ACH-000734,3.782408564927373,4.095924419998536,7.439955517478156,2.735522177296537,4.408032466130653,4.818134760810847,3.711494906650088,2.9068905956085187,0.2750070474998698,2.803227036434928,4.351204277257994,6.333602628268281,5.702934531975978,4.782932704820837,7.014690037951128,0.0840642647884745,3.512226886513957,2.324810603420484,4.737145919776202,2.0806576633452254,0.6040713236688608,6.2922295919049525,0.0487358054115982,0.9999664017099064,0.0888550046161479,0.9998820003877366,0.0849391118025828
ACH-000735,3.785550551739256,4.467931546026287,6.016585460434449,3.028569152196771,3.797012977836145,5.992315251861196,3.29130885982897,6.941106310946432,3.62993940943954,0.0285691521967709,5.048323386537814,5.792855352362489,5.021923838554758,3.5084286525318573,5.330916878114617,4.351204277257994,4.80683958179819,5.062639828286463,5.058316495590823,0.4646682670034443,1.280956313831056,5.519164449806069,0.0485548479951458,0.9869937574865992,0.0691068019514557,0.9995940657117236,0.0624254722421581
ACH-000736,2.7845039829295666,1.5058909297299572,7.069959890459774,4.581953750848818,5.133399125417198,3.85897561429202,0.1634987322828795,5.258141995893771,3.760220946466509,3.418189947945766,4.020591094773247,7.851749041416057,6.354205295861695,3.9990980337056072,6.643567621908798,0.137503523749935,4.444932048942182,2.62993940943954,6.002252451731379,0.1505596765753814,0.1634987322828795,5.604664415163704,0.0249364440548859,0.9986310565514684,0.1610699381243507,0.9990810802981932,0.0654291144916968
ACH-000738,6.229780166733326,6.138118177614614,8.003827078111476,5.112283108598204,4.752213367865143,3.9457949567400608,6.205157883920094,6.915759896038,0.070389327891398,0.0285691521967709,5.92552476974757,5.823494624712857,5.1626934322112366,3.503348735167504,6.10076744956886,3.37851162325373,1.7484612330040354,4.183486514459391,5.03121873061072,3.320484678017693,4.709290635723358,5.155425431747197,0.0486147506095167,0.9792264359171358,0.0669256778192365,0.9776916496467204,0.016068243994215
ACH-000739,2.594548549550354,2.073820233291672,6.328046556270742,4.3045110418099535,5.14934066928622,1.831877241191673,4.849999259466098,3.119356177039676,0.0285691521967709,2.582556003014061,4.915042791371977,6.550131104144458,1.584962500721156,5.4809113460477485,6.931446685298666,0.2630344058337938,2.702657543390911,5.112283108598204,5.611467500233412,2.1858665453113337,0.0565835283663675,4.708739041359579,0.0459515858829378,0.9998546159001954,0.0896236196146724,0.9806882281048216,0.023129202336261
ACH-000740,5.117279460053921,4.437627248318949,8.21926534238367,4.517275693209582,3.5360529002402097,6.772017590689214,3.527320607877047,5.8804406478879,4.547819956577703,0.01435529297707,3.964398632203184,5.383704292474052,6.645009884391095,3.4789718050329426,6.087887100933117,5.2645364309990255,5.178316271701453,4.699329525673156,4.710393192170516,0.2387868595871164,0.7048719644563528,6.553514104085101,0.0332679790604873,0.998778202611422,0.1329448560494848,0.9724374641090427,0.1130200555031212
ACH-000741,6.27854238244459,5.811214117513239,5.666188489872781,2.788685710613534,6.335747634299735,10.075880213765508,3.513490745588118,6.59946657883123,5.583759753639499,1.4329594072761065,5.880930361076882,6.568184151463825,4.849999259466098,3.606442228131608,3.4154882710497003,2.1602748314085933,3.895302621333306,4.969472864596329,5.086189313104476,0.2986583155645151,1.4059923596758368,5.145269856650506,0.0296370863700828,0.8924403293866321,0.0526784992505787,0.9962130677862402,0.0995671002051155
ACH-000746,0.2265085298086797,1.3950627995175775,8.619816474453255,4.708187236020708,4.563768278452033,3.035623909730721,4.832890014164741,4.211012193485511,0.2630344058337938,0.070389327891398,4.099295204337775,4.922673592849446,1.5058909297299572,4.541638734436141,7.451211111832329,4.523561956057013,2.84799690655495,3.176322772640463,6.667040559022988,1.4905701304462011,0.1634987322828795,4.745775149485796,0.0243565473713081,0.5544299223046215,0.0509916159664791,0.9457302647974516,0.059922958223689
ACH-000747,4.169123281476757,3.085764553778314,5.155425431747197,3.448900951145128,4.583158003874408,5.460414939162169,5.8770079932140185,5.758889432720965,0.01435529297707,0.01435529297707,5.569551851083613,6.115615931428109,2.57773093149008,3.815575428862573,6.221877081077034,0.0285691521967709,2.558267634055736,7.125671763392588,6.036942844798256,3.451540833017832,0.2986583155645151,6.415995220996078,0.0719756656968307,0.991285993714588,0.0295352696728821,0.9990510254035356,0.0302923237342401
ACH-000748,3.75595576955096,4.92837032301897,8.596077914984551,4.724104519866845,6.038480079936654,4.066950243924627,6.8146785889699,6.828072997866966,0.0565835283663675,0.0976107966264223,7.0549569788601385,6.529977073907332,2.485426827170241,9.265310302106885,3.4168397419128294,5.988911864954021,3.997292407636508,5.58766502110098,4.968551603363945,4.939226577728209,5.194953795933835,4.790772037862,0.0632594696345135,0.9714465926358872,0.1039101989961212,0.9997911198049142,0.1036953583997124
ACH-000753,6.513016928174842,6.514753498439753,7.76394266044725,4.154615611326894,4.2630344058337934,5.336640446408735,5.323009710612814,9.519282415031135,0.070389327891398,0.0426443374084937,5.617357261591324,3.4462562298895643,3.985500430304885,4.223422549934937,7.862141394323832,2.130930869826449,5.898692072560488,4.836429131161648,6.389222616355895,3.559491813205038,4.630521963471638,7.3049672876759635,0.0481286043993059,0.9916085870940828,0.0913473841658424,0.9950549258295792,0.0395161871226815
ACH-000754,0.8399595874895318,3.5993177936982264,1.3785116232537298,5.346956889378885,7.458611672584599,0.0976107966264223,2.3015876466031866,0.5655971758542251,0.0285691521967709,0.01435529297707,2.837943241891028,1.0565835283663676,1.510961919277379,4.461397589926158,5.706530552538117,0.01435529297707,3.642701571833233,0.2387868595871164,0.3673710656485294,3.27500704749987,4.298658315564516,3.028569152196771,0.0343950138657185,0.9736671565796068,0.0472927238628747,0.9518782496773492,0.0509743411919386
ACH-000756,0.0976107966264223,4.522934560943456,4.062639828286463,2.867896463992655,3.547203024756932,4.078097423026661,5.598126959919604,5.975676037797327,0.1110313123887439,0.0565835283663675,5.767654798237347,7.085658344403591,2.3978029618624896,3.8328900141647417,5.728464765092534,6.817623257511431,3.921245888585589,4.911212201558612,5.816343705284859,4.257010618206024,4.740927560318628,6.032982416699429,0.0334110229593027,0.9966325582654116,0.0712134769385803,0.9340611822685472,0.0992236637872288
ACH-000757,1.1953475983222193,1.3045110418099528,7.457709193357592,3.324810603420484,4.6604951318885135,3.742006210866737,4.3377110921282895,7.217618485351048,0.0285691521967709,0.01435529297707,3.845991770664573,5.876762490781555,2.604071323668861,6.143842354196599,5.651051691178928,0.070389327891398,5.593353770980297,3.6599245584023774,7.340206179911711,2.277984747299765,0.2986583155645151,4.211790976252541,0.069842255215354,0.9692643640160106,0.0830034655568987,0.9979120733256182,0.035612955648955
ACH-000758,5.54318652456517,6.411765185006983,7.6959938131099,4.863442934348041,7.539856720518186,7.44774448211255,5.168722254360655,8.422317110581972,6.456806149230474,0.2750070474998698,5.174326515173915,7.915640403343941,6.304145941202946,5.530445354692906,6.944975542925487,0.2141248053528473,4.78135971352466,3.028569152196771,7.656567874285122,0.8155754288625725,0.0,6.788163657037767,0.0155055302590937,0.9989022615827152,0.145651758169202,0.9799466930192836,0.0552188072971541
ACH-000760,2.671293372481576,4.528571318870758,8.804550535921974,3.4892860226258766,4.039138393906958,4.368069876532083,6.106013237622119,2.7441610955704103,0.0,0.0426443374084937,6.578485913474387,5.184677020680892,3.937344392150232,3.534808661231747,4.475733430966398,1.7180875839605168,5.128045890922992,5.727375938594897,5.025471814621179,3.748461233004035,4.165911938935689,4.674686619927999,0.0488190154613306,0.9665180891889216,0.012357262145066,0.9998359885255564,0.0557153529190569
ACH-000762,4.826294245499634,6.032541697270038,5.651051691178928,4.06522762277562,5.919816770052789,6.826039958896193,2.6758159311722696,6.369291981680036,4.04176864995163,0.0840642647884745,4.866907978143166,4.4495613746132365,5.059614856297222,5.040015678847879,6.272769732436511,3.662205499653616,4.829849559844691,4.114367024952,5.108942568660791,0.632268215499513,0.5945485495503542,6.642557179595621,0.0197715601134058,0.9999080393864962,0.0411126811853201,0.9987312815910258,0.0042925588127248
ACH-000763,0.070389327891398,0.1243281350022017,2.8155754288625725,4.471837762422287,5.566510755857876,0.1110313123887439,0.5360529002402097,0.2265085298086797,0.01435529297707,0.2265085298086797,2.523561956057013,6.284292026394312,1.1763227726404628,6.722056109696096,8.252901920450268,0.1505596765753814,4.439623137557117,1.263034405833794,0.8155754288625725,2.424922088210688,0.0840642647884745,3.723558561472103,0.0493885178116753,1.0,0.0568352243431968,1.0,0.023830260530389
ACH-000764,5.967860271169155,5.24260250592898,6.483815777264256,4.43028527297778,5.65219964830406,5.127220550488074,5.466300829179342,7.679128179747416,0.3561438102252753,0.01435529297707,4.7311832415722,6.951867504326902,4.20006486151431,3.092545741543565,5.614120868789254,3.070389327891398,2.889473542531109,5.2645364309990255,5.40735275114004,4.458775699080244,0.2509615735332188,6.453023646529056,0.0113725728116713,0.9869896576879368,0.0548470355195017,0.9964062676971824,0.0091779504796144
ACH-000765,1.8718436485093173,4.155425431747197,7.849373822667431,3.810443103845176,4.903038270112912,0.765534746362977,4.536052900240209,8.517236317807598,0.0565835283663675,0.1243281350022017,6.194953795933835,7.254650727862562,2.7845039829295666,3.853995647176393,5.933808661990121,5.937579799679659,3.784503982929567,6.842350343413808,4.67072705449947,0.2387868595871164,5.764208130139947,5.461070114033051,0.044717984856797,0.9999917659530292,0.0413880741457934,0.9879226601667428,0.043365248595582
ACH-000766,2.582556003014061,4.74416109557041,7.39257502389379,4.3348542693316325,5.4809113460477485,5.360715425392931,1.782408564927373,6.2502036564992975,4.561326136453918,2.980025300238734,6.107897061664612,6.428778891337586,5.769771739249448,4.7420062108667365,7.185866545311334,4.256255873202732,4.342696959981934,5.960001932068081,5.687900522480746,0.4646682670034443,0.0565835283663675,6.034523875334392,0.0516135694475215,0.8974818565062046,0.0961396835994746,0.7815890282024471,0.0901929559334454
